type,t_rel,t_abs,left_j1,left_j2,left_j3,left_j4,left_j5,left_j6
cmd,2.900000,182.739000,0.515452,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,2.910000,182.749000,0.513951,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,2.920000,182.759000,0.512436,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,2.930000,182.769000,0.510909,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,2.940000,182.779000,0.509371,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,2.950000,182.789000,0.507823,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,2.960000,182.799000,0.506268,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,2.970000,182.809000,0.504707,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,2.980000,182.819000,0.503141,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,2.990000,182.829000,0.501572,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,3.000000,182.839000,0.500001,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,3.010000,182.849000,0.498431,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,3.020000,182.859000,0.496862,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,3.030000,182.869000,0.495296,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,3.040000,182.879000,0.493735,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,3.050000,182.889000,0.492180,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,3.060000,182.899000,0.490632,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,3.070000,182.909000,0.489094,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,3.080000,182.919000,0.487567,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,3.090000,182.929000,0.486052,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,3.100000,182.939000,0.484551,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,3.110000,182.949000,0.483065,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,3.120000,182.959000,0.481595,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,3.130000,182.969000,0.480144,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,3.140000,182.979000,0.478713,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,3.150000,182.989000,0.477302,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,3.160000,182.999000,0.475914,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,3.170000,183.009000,0.474549,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,3.180000,183.019000,0.473210,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,3.190000,183.029000,0.471897,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,3.200000,183.039000,0.470612,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,3.210000,183.049000,0.469356,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,3.220000,183.059000,0.468130,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,3.230000,183.069000,0.466936,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,3.240000,183.079000,0.465774,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,3.250000,183.089000,0.464646,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,3.260000,183.099000,0.463553,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,3.270000,183.109000,0.462496,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,3.280000,183.119000,0.461476,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,3.290000,183.129000,0.460494,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,3.300000,183.139000,0.459551,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,3.310000,183.149000,0.458647,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,3.320000,183.159000,0.457785,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,3.330000,183.169000,0.456964,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,3.340000,183.179000,0.456186,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,3.350000,183.189000,0.455451,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,3.360000,183.199000,0.454760,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,3.370000,183.209000,0.454114,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,3.380000,183.219000,0.453513,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,3.390000,183.229000,0.452957,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,3.400000,183.239000,0.452449,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,3.410000,183.249000,0.451987,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,3.420000,183.259000,0.451572,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,3.430000,183.269000,0.451206,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,3.440000,183.279000,0.450887,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,3.450000,183.289000,0.450617,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,3.460000,183.299000,0.450396,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,3.470000,183.309000,0.450223,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,3.480000,183.319000,0.450100,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,3.490000,183.329000,0.450026,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,3.500000,183.339000,0.450001,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,3.510000,183.349000,0.450026,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,3.520000,183.359000,0.450100,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,3.530000,183.369000,0.450223,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,3.540000,183.379000,0.450396,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,3.550000,183.389000,0.450617,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,3.560000,183.399000,0.450887,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,3.570000,183.409000,0.451206,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,3.580000,183.419000,0.451572,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,3.590000,183.429000,0.451987,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,3.600000,183.439000,0.452449,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,3.610000,183.449000,0.452957,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,3.620000,183.459000,0.453513,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,3.630000,183.469000,0.454114,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,3.640000,183.479000,0.454760,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,3.650000,183.489000,0.455451,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,3.660000,183.499000,0.456186,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,3.670000,183.509000,0.456964,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,3.680000,183.519000,0.457785,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,3.690000,183.529000,0.458647,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,3.700000,183.539000,0.459551,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,3.710000,183.549000,0.460494,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,3.720000,183.559000,0.461476,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,3.730000,183.569000,0.462496,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,3.740000,183.579000,0.463553,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,3.750000,183.589000,0.464646,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,3.760000,183.599000,0.465774,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,3.770000,183.609000,0.466936,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,3.780000,183.619000,0.468130,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,3.790000,183.629000,0.469356,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,3.800000,183.639000,0.470612,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,3.810000,183.649000,0.471897,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,3.820000,183.659000,0.473210,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,3.830000,183.669000,0.474549,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,3.840000,183.679000,0.475914,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,3.850000,183.689000,0.477302,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,3.860000,183.699000,0.478713,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,3.870000,183.709000,0.480144,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,3.880000,183.719000,0.481595,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,3.890000,183.729000,0.483065,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,3.900000,183.739000,0.484551,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,3.910000,183.749000,0.486052,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,3.920000,183.759000,0.487567,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,3.930000,183.769000,0.489094,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,3.940000,183.779000,0.490632,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,3.950000,183.789000,0.492180,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,3.960000,183.799000,0.493735,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,3.970000,183.809000,0.495296,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,3.980000,183.819000,0.496862,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,3.990000,183.829000,0.498431,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,4.000000,183.839000,0.500001,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,4.010000,183.849000,0.501572,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,4.020000,183.859000,0.503141,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,4.030000,183.869000,0.504707,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,4.040000,183.879000,0.506268,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,4.050000,183.889000,0.507823,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,4.060000,183.899000,0.509371,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,4.070000,183.909000,0.510909,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,4.080000,183.919000,0.512436,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,4.090000,183.929000,0.513951,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,4.100000,183.939000,0.515452,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,4.110000,183.949000,0.516938,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,4.120000,183.959000,0.518408,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,4.130000,183.969000,0.519859,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,4.140000,183.979000,0.521290,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,4.150000,183.989000,0.522701,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,4.160000,183.999000,0.524089,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,4.170000,184.009000,0.525454,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,4.180000,184.019000,0.526793,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,4.190000,184.029000,0.528106,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,4.200000,184.039000,0.529391,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,4.210000,184.049000,0.530647,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,4.220000,184.059000,0.531873,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,4.230000,184.069000,0.533067,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,4.240000,184.079000,0.534229,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,4.250000,184.089000,0.535357,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,4.260000,184.099000,0.536450,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,4.270000,184.109000,0.537507,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,4.280000,184.119000,0.538527,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,4.290000,184.129000,0.539509,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,4.300000,184.139000,0.540452,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,4.310000,184.149000,0.541356,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,4.320000,184.159000,0.542218,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,4.330000,184.169000,0.543039,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,4.340000,184.179000,0.543817,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,4.350000,184.189000,0.544552,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,4.360000,184.199000,0.545243,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,4.370000,184.209000,0.545889,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,4.380000,184.219000,0.546490,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,4.390000,184.229000,0.547046,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,4.400000,184.239000,0.547554,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,4.410000,184.249000,0.548016,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,4.420000,184.259000,0.548431,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,4.430000,184.269000,0.548797,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,4.440000,184.279000,0.549116,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,4.450000,184.289000,0.549386,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,4.460000,184.299000,0.549607,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,4.470000,184.309000,0.549780,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,4.480000,184.319000,0.549903,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,4.490000,184.329000,0.549977,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,4.500000,184.339000,0.550001,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,4.510000,184.349000,0.549977,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,4.520000,184.359000,0.549903,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,4.530000,184.369000,0.549780,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,4.540000,184.379000,0.549607,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,4.550000,184.389000,0.549386,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,4.560000,184.399000,0.549116,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,4.570000,184.409000,0.548797,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,4.580000,184.419000,0.548431,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,4.590000,184.429000,0.548016,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,4.600000,184.439000,0.547554,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,4.610000,184.449000,0.547046,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,4.620000,184.459000,0.546490,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,4.630000,184.469000,0.545889,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,4.640000,184.479000,0.545243,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,4.650000,184.489000,0.544552,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,4.660000,184.499000,0.543817,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,4.670000,184.509000,0.543039,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,4.680000,184.519000,0.542218,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,4.690000,184.529000,0.541356,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,4.700000,184.539000,0.540452,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,4.710000,184.549000,0.539509,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,4.720000,184.559000,0.538527,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,4.730000,184.569000,0.537507,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,4.740000,184.579000,0.536450,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,4.750000,184.589000,0.535357,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,4.760000,184.599000,0.534229,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,4.770000,184.609000,0.533067,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,4.780000,184.619000,0.531873,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,4.790000,184.629000,0.530647,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,4.800000,184.639000,0.529391,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,4.810000,184.649000,0.528106,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,4.820000,184.659000,0.526793,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,4.830000,184.669000,0.525454,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,4.840000,184.679000,0.524089,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,4.850000,184.689000,0.522701,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,4.860000,184.699000,0.521290,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,4.870000,184.709000,0.519859,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,4.880000,184.719000,0.518408,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,4.890000,184.729000,0.516938,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,4.900000,184.739000,0.515452,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,4.910000,184.749000,0.513951,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,4.920000,184.759000,0.512436,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,4.930000,184.769000,0.510909,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,4.940000,184.779000,0.509371,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,4.950000,184.789000,0.507823,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,4.960000,184.799000,0.506268,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,4.970000,184.809000,0.504707,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,4.980000,184.819000,0.503141,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,4.990000,184.829000,0.501572,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,5.000000,184.839000,0.500001,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,5.010000,184.849000,0.498431,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,5.020000,184.859000,0.496862,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,5.030000,184.869000,0.495296,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,5.040000,184.879000,0.493735,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,5.050000,184.889000,0.492180,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,5.060000,184.899000,0.490632,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,5.070000,184.909000,0.489094,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,5.080000,184.919000,0.487567,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,5.090000,184.929000,0.486052,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,5.100000,184.939000,0.484551,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,5.110000,184.949000,0.483065,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,5.120000,184.959000,0.481595,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,5.130000,184.969000,0.480144,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,5.140000,184.979000,0.478713,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,5.150000,184.989000,0.477302,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,5.160000,184.999000,0.475914,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,5.170000,185.009000,0.474549,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,5.180000,185.019000,0.473210,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,5.190000,185.029000,0.471897,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,5.200000,185.039000,0.470612,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,5.210000,185.049000,0.469356,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,5.220000,185.059000,0.468130,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,5.230000,185.069000,0.466936,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,5.240000,185.079000,0.465774,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,5.250000,185.089000,0.464646,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,5.260000,185.099000,0.463553,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,5.270000,185.109000,0.462496,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,5.280000,185.119000,0.461476,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,5.290000,185.129000,0.460494,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,5.300000,185.139000,0.459551,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,5.310000,185.149000,0.458647,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,5.320000,185.159000,0.457785,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,5.330000,185.169000,0.456964,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,5.340000,185.179000,0.456186,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,5.350000,185.189000,0.455451,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,5.360000,185.199000,0.454760,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,5.370000,185.209000,0.454114,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,5.380000,185.219000,0.453513,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,5.390000,185.229000,0.452957,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,5.400000,185.239000,0.452449,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
cmd,5.410000,185.249000,0.451987,-1.049990,1.050025,-1.050024,-0.800003,-0.000007
